clip_path,label
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c02_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c03_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g01_c04_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c01_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c02_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c03_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c04_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c05_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g02_c06_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c01_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c02_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c03_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip12.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip13.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip14.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip2.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip3.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip4.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip5.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip6.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip7.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip8.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c04_clip9.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c05_clip0.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c05_clip1.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c05_clip10.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c05_clip11.npy,WalkingWithDog
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\WalkingWithDog\v_WalkingWithDog_g03_c05_clip12.npy,WalkingWithDog
